site_id,site_name,timestamp,NO (µg/m³),NO_percentage,NO_flag,NO2 (µg/m³),NO2_flag,NO2_percentage,NOx (ppb),NOx_flag,NOx_percentage,original_40,Ozone (µg/m³),Ozone_flag,Ozone_percentage,PM10 (µg/m³),PM10_flag,PM10_percentage,PM2.5 (µg/m³),PM2.5_flag,PM25_percentage,year
site_1563,Pusa Delhi,35040,31935,91.13869863,1,31873,1,90.96175799,32032,1,91.41552511,1,32308,1,92.20319635,32139,1,91.72089041,33583,1,95.84189498,2021
site_5684,Tarapur Silchar,35040,31937,91.14440639,1,32395,1,92.45148402,32434,1,92.56278539,0,25137,0,71.7380137,30686,1,87.57420091,25702,0,73.35045662,2023
site_158,Muzaffarpur Collectorate Muzaffarpur,35040,31943,91.16152968,1,32269,1,92.09189498,32572,1,92.956621,0,31634,1,90.27968037,0,0,0,32306,1,92.19748858,2023
site_5113,Borivali East Mumbai,35040,31948,91.17579909,1,31895,1,91.02454338,31968,1,91.23287671,0,29791,1,85.01997717,30758,1,87.77968037,33049,1,94.31792237,2023
site_136,Collectorate Jodhpur,35040,31950,91.18150685,1,31986,1,91.28424658,32044,1,91.44977169,0,32401,1,92.46860731,30799,1,87.8966895,31100,1,88.75570776,2021
site_125,Punjabi Bagh Delhi,35136,32041,91.19137067,1,32289,1,91.89719945,32166,1,91.54713115,1,29354,1,83.54394353,31922,1,90.8526867,32550,1,92.64002732,2020
site_5266,Vinoba Nagara Shivamogga,35040,31954,91.19292237,1,32017,1,91.37271689,32395,1,92.45148402,0,31986,1,91.28424658,32729,1,93.40468037,32520,1,92.80821918,2022
site_5105,Udyogamandal Eloor Kerala,35136,32042,91.19421676,1,32516,1,92.54326047,32324,1,91.99681239,1,32630,1,92.86771403,31118,1,88.56443534,30574,1,87.01616576,2020
site_5119,Sion Mumbai,35040,31968,91.23287671,1,31824,1,90.82191781,32115,1,91.65239726,0,29202,1,83.3390411,31946,1,91.17009132,32951,1,94.03824201,2023
site_198,More Chowk Waluj Aurangabad,35040,31977,91.25856164,1,32114,1,91.64954338,32785,1,93.56449772,1,32070,1,91.5239726,30381,1,86.70376712,30322,1,86.53538813,2023
site_1432,Sonia Vihar Delhi,35040,31978,91.26141553,1,31889,1,91.00742009,32054,1,91.4783105,0,32065,1,91.5097032,33154,1,94.61757991,33259,1,94.91723744,2023
site_288,Velachery Res. Area Chennai,35040,31978,91.26141553,1,32886,1,93.85273973,33287,1,94.99714612,0,31857,1,90.91609589,20995,0,59.91723744,31520,1,89.9543379,2021
site_1433,Bandhavgar Colony Satna Birla,35040,31980,91.26712329,1,31969,1,91.23573059,31922,1,91.10159817,0,31736,1,90.57077626,30675,1,87.54280822,30831,1,87.9880137,2023
site_1418,Asansol Court Area Asansol,35040,31984,91.27853881,1,31982,1,91.27283105,31975,1,91.25285388,0,32067,1,91.51541096,31747,1,90.60216895,31696,1,90.456621,2022
site_1429,Nehru Nagar Delhi,35040,31989,91.29280822,1,32041,1,91.44121005,32024,1,91.39269406,0,31515,1,89.94006849,33700,1,96.17579909,34564,1,98.64155251,2019
site_5370,Buddha Colony Muzaffarpur,35040,32005,91.33847032,1,32368,1,92.37442922,33845,1,96.58961187,0,32264,1,92.07762557,32731,1,93.41038813,32426,1,92.53995434,2022
site_5106,Vile Parle West Mumbai,35040,32011,91.35559361,1,26496,1,75.61643836,32025,1,91.39554795,0,30731,1,87.70262557,26884,1,76.72374429,24271,0,69.26655251,2023
site_199,Bollaram Industrial Area Hyderabad,35040,32024,91.39269406,1,32537,1,92.85673516,32886,1,93.85273973,0,24849,0,70.91609589,32711,1,93.3533105,32472,1,92.67123288,2021
site_5363,Perungudi Chennai,35040,32027,91.40125571,1,32307,1,92.20034247,33129,1,94.54623288,0,32905,1,93.90696347,33362,1,95.21118721,32549,1,92.89098174,2023
site_299,Sidhu Kanhu Indoor Stadium Durgapur,35040,32029,91.40696347,1,31948,1,91.17579909,32173,1,91.81792237,0,0,0,0,32330,1,92.26598174,32409,1,92.49143836,2021
site_1434,Wazirpur Delhi,35040,32032,91.41552511,1,32170,1,91.80936073,31913,1,91.07591324,0,29623,1,84.54052511,33263,1,94.92865297,33033,1,94.27226027,2023
site_1431,Patparganj Delhi,35040,32034,91.42123288,1,33108,1,94.48630137,33207,1,94.76883562,0,31825,1,90.82477169,33350,1,95.17694064,34234,1,97.69977169,2019
site_1557,Chikkaballapur Rural Chikkaballapur,35040,32035,91.42408676,1,31953,1,91.19006849,32051,1,91.46974886,0,32479,1,92.69121005,32652,1,93.18493151,32027,1,91.40125571,2021
site_1542,Yamunapuram Bulandshahr,35040,32042,91.44406393,1,31722,1,90.53082192,32241,1,92.0119863,0,32380,1,92.4086758,33617,1,95.93892694,33183,1,94.70034247,2021
site_5051,F-Block Sirsa,35040,32044,91.44977169,1,29918,1,85.38242009,32068,1,91.51826484,0,30829,1,87.98230594,30240,1,86.30136986,30065,1,85.80194064,2023
site_119,Sirifort Delhi,35040,32060,91.49543379,1,32179,1,91.83504566,32921,1,93.95262557,0,32000,1,91.32420091,32130,1,91.69520548,32103,1,91.61815068,2019
site_256,Golden Temple Amritsar,35040,32061,91.49828767,1,32074,1,91.53538813,32943,1,94.01541096,1,32466,1,92.65410959,32088,1,91.57534247,32073,1,91.53253425,2023
site_5081,Sanjay Nagar Ghaziabad,35040,32063,91.50399543,1,32702,1,93.32762557,32701,1,93.32477169,0,31567,1,90.08847032,31391,1,89.58618721,31770,1,90.66780822,2023
site_124,R K Puram Delhi,35040,32063,91.50399543,1,33059,1,94.34646119,32039,1,91.43550228,0,31778,1,90.69063927,33132,1,94.55479452,32576,1,92.96803653,2018
site_307,Sanjay Palace Agra,35040,32067,91.51541096,1,31504,1,89.9086758,32619,1,93.09075342,0,29779,1,84.98573059,32970,1,94.09246575,33656,1,96.05022831,2022
site_1560,Bawana Delhi,35040,32073,91.53253425,1,31911,1,91.07020548,31907,1,91.05878995,0,32520,1,92.80821918,30180,1,86.13013699,34321,1,97.94805936,2019
site_1423,Jahangirpuri Delhi,35136,32164,91.54143898,1,32747,1,93.20070583,32702,1,93.07263206,0,31769,1,90.41723588,32924,1,93.70446266,32451,1,92.35826503,2020
site_5652,AIIMS Raipur,35040,32080,91.55251142,1,30146,1,86.03310502,32083,1,91.56107306,0,32909,1,93.918379,30952,1,88.33333333,31613,1,90.21974886,2023
site_308,Maninagar Ahmedabad,35040,32086,91.5696347,1,31818,1,90.80479452,32292,1,92.15753425,1,30523,1,87.10901826,19251,0,54.94006849,31267,1,89.23230594,2019
site_5690,OP Jindal School Kunjemura,35040,32096,91.59817352,1,32096,1,91.59817352,32096,1,91.59817352,0,32194,1,91.87785388,29581,1,84.4206621,29464,1,84.08675799,2023
site_168,Bandra Mumbai,35040,32099,91.60673516,1,32048,1,91.46118721,32091,1,91.58390411,1,32291,1,92.15468037,27524,1,78.55022831,29671,1,84.67751142,2019
site_1432,Sonia Vihar Delhi,35040,32106,91.62671233,1,32099,1,91.60673516,32098,1,91.60388128,0,32301,1,92.18321918,33609,1,95.91609589,33410,1,95.34817352,2022
site_5124,Urban Chamarajanagar,35040,32108,91.63242009,1,32244,1,92.02054795,32239,1,92.00627854,0,32429,1,92.54851598,31802,1,90.75913242,32015,1,91.36700913,2023
site_1419,Ward-32 Bapupara Siliguri,35040,32109,91.63527397,1,32105,1,91.62385845,32106,1,91.62671233,1,33865,1,96.6466895,33573,1,95.81335616,33553,1,95.75627854,2023
site_5338,SFTI Kusdihra Gaya,35040,32111,91.64098174,1,32666,1,93.22488584,33793,1,96.44121005,0,31581,1,90.12842466,32330,1,92.26598174,32128,1,91.68949772,2023
site_5423,Jawahar Nagar Puducherry,35040,32113,91.6466895,1,33338,1,95.14269406,33333,1,95.12842466,0,32989,1,94.1466895,32001,1,91.32705479,31426,1,89.68607306,2022
site_5092,Manali Village Chennai,35136,32202,91.64959016,1,31506,1,89.66871585,32884,1,93.59061931,0,31923,1,90.85553279,22492,0,64.01411658,26786,1,76.23520036,2020
site_104,Burari Crossing Delhi,35040,32115,91.65239726,1,31938,1,91.14726027,32014,1,91.36415525,0,31141,1,88.87271689,31873,1,90.96175799,26195,0,74.75742009,2019
site_5067,Phase-4 GIDC Vatva,35040,32124,91.67808219,1,32503,1,92.7597032,32456,1,92.62557078,0,31469,1,89.80878995,32409,1,92.49143836,32328,1,92.26027397,2023
site_5334,Polayathode Kollam Kerala,35040,32131,91.69805936,1,32266,1,92.08333333,32428,1,92.5456621,0,32641,1,93.15353881,30711,1,87.64554795,30715,1,87.65696347,2021
site_251,ICRISAT Patancheru Hyderabad,35040,32137,91.71518265,1,33183,1,94.70034247,33204,1,94.76027397,0,33040,1,94.29223744,32883,1,93.84417808,31896,1,91.02739726,2019
site_136,Collectorate Jodhpur,35040,32143,91.73230594,1,31122,1,88.81849315,32277,1,92.11472603,0,32403,1,92.47431507,26072,0,74.40639269,26504,1,75.63926941,2023
site_5127,Sector-25 Chandigarh,35040,32147,91.74372146,1,32198,1,91.88926941,32375,1,92.39440639,0,32408,1,92.48858447,32530,1,92.83675799,32624,1,93.10502283,2023
site_5045,Arya Nagar Bahadurgarh,35040,32151,91.75513699,1,32211,1,91.92636986,32280,1,92.12328767,1,32500,1,92.75114155,31102,1,88.76141553,31011,1,88.50171233,2022
site_136,Collectorate Jodhpur,35136,32243,91.7662796,1,32410,1,92.24157559,32440,1,92.32695811,0,33008,1,93.9435337,31428,1,89.44672131,31546,1,89.7825592,2020
site_253,Punjab Agricultural University Ludhiana,35040,32155,91.76655251,1,32220,1,91.95205479,32880,1,93.83561644,0,32684,1,93.27625571,31472,1,89.8173516,32404,1,92.47716895,2019
site_5549,Mariam Nagar Purnia,35040,32156,91.76940639,1,32230,1,91.98059361,32457,1,92.62842466,0,31197,1,89.03253425,26141,0,74.6033105,25445,0,72.61700913,2023
site_157,IGSC Planetarium Complex Patna,35040,32157,91.77226027,1,31893,1,91.01883562,32026,1,91.39840183,0,21827,0,62.29166667,0,0,0,31972,1,91.24429224,2022
site_262,Central University Hyderabad,35040,32157,91.77226027,1,32357,1,92.34303653,32398,1,92.46004566,0,31605,1,90.19691781,32743,1,93.4446347,32476,1,92.6826484,2018
site_5375,PWD Juction Kohima,35040,32159,91.77796804,1,32019,1,91.37842466,32207,1,91.91495434,0,32194,1,91.87785388,29800,1,85.0456621,25292,0,72.1803653,2021
site_5066,Sector-10 Gandhinagar,35040,32162,91.78652968,1,32129,1,91.6923516,32134,1,91.706621,1,32801,1,93.61015982,32271,1,92.09760274,33170,1,94.66324201,2022
site_5106,Vile Parle West Mumbai,35040,32168,91.80365297,1,31817,1,90.80194064,32374,1,92.39155251,0,31458,1,89.77739726,29955,1,85.4880137,29708,1,84.78310502,2021
site_5129,Bidhannagar Kolkata,35040,32168,91.80365297,1,32178,1,91.83219178,32167,1,91.80079909,1,31982,1,91.27283105,32200,1,91.89497717,32362,1,92.35730594,2023
site_1424,Jawaharlal Nehru Stadium Delhi,35136,32263,91.82320128,1,32604,1,92.79371585,32350,1,92.07081056,0,32332,1,92.01958106,33929,1,96.56477687,33357,1,94.93681694,2020
site_5024,Alipur Delhi,35040,32175,91.82363014,1,32084,1,91.56392694,32051,1,91.46974886,0,31090,1,88.72716895,32411,1,92.49714612,32907,1,93.91267123,2023
site_5060,Nathu Colony Ballabgarh,35040,32175,91.82363014,1,32289,1,92.1489726,32373,1,92.38869863,0,32019,1,91.37842466,30230,1,86.27283105,30231,1,86.27568493,2021
site_1404,Bhopal Chauraha Dewas,35040,32175,91.82363014,1,32357,1,92.34303653,32372,1,92.38584475,0,33172,1,94.66894977,33751,1,96.32134703,29182,1,83.28196347,2022
site_271,Chauhan Colony Chandrapur,35040,32185,91.85216895,1,31983,1,91.27568493,32213,1,91.93207763,0,28639,1,81.73230594,30078,1,85.8390411,30779,1,87.83961187,2023
site_1561,Mundka Delhi,35040,32186,91.85502283,1,32413,1,92.50285388,32402,1,92.47146119,0,30018,1,85.66780822,33347,1,95.168379,33734,1,96.27283105,2022
site_5271,Palayam Kozhikode Kerala,35136,32280,91.8715847,1,32273,1,91.85166211,32281,1,91.87443078,0,32268,1,91.83743169,28842,1,82.08674863,28606,1,81.41507286,2020
site_5337,Industrial Area Hajipur,35040,32203,91.90353881,1,32277,1,92.11472603,32919,1,93.94691781,0,32333,1,92.27454338,31290,1,89.29794521,31190,1,89.01255708,2022
site_1420,Ashok Vihar Delhi,35040,32207,91.91495434,1,32227,1,91.97203196,32226,1,91.96917808,0,31930,1,91.12442922,29390,1,83.87557078,31190,1,89.01255708,2023
site_108,Aya Nagar Delhi,35040,32207,91.91495434,1,33250,1,94.89155251,33966,1,96.93493151,0,33944,1,96.87214612,30646,1,87.46004566,31896,1,91.02739726,2019
site_5121,Knowledge Park V Greater Noida,35136,32296,91.91712204,1,33081,1,94.15129781,33082,1,94.1541439,0,32332,1,92.01958106,33295,1,94.76035974,32594,1,92.76525501,2020
site_5344,Teri Gram Gurugram,35040,32209,91.9206621,1,32260,1,92.06621005,33925,1,96.81792237,0,32832,1,93.69863014,32291,1,92.15468037,32267,1,92.08618721,2022
site_5051,F-Block Sirsa,35136,32310,91.95696721,1,32325,1,91.99965847,32327,1,92.00535064,0,31616,1,89.98178506,31714,1,90.26070128,31931,1,90.87830146,2020
site_1425,Major Dhyan Chand National Stadium Delhi,35040,32222,91.95776256,1,33178,1,94.68607306,32438,1,92.57420091,0,33172,1,94.66894977,33668,1,96.08447489,34447,1,98.3076484,2019
site_5040,Shrivastav Colony Damoh,35040,32224,91.96347032,1,32224,1,91.96347032,32224,1,91.96347032,0,0,0,0,26612,1,75.94748858,28002,1,79.91438356,2022
site_1563,Pusa Delhi,35040,32228,91.97488584,1,32224,1,91.96347032,32208,1,91.91780822,1,31955,1,91.19577626,33359,1,95.20262557,33316,1,95.07990868,2022
site_114,IHBAS Dilshad Garden Delhi,35040,32231,91.98344749,1,32111,1,91.64098174,32259,1,92.06335616,0,0,0,0,0,0,0,32485,1,92.70833333,2019
site_1542,Yamunapuram Bulandshahr,35040,32231,91.98344749,1,32608,1,93.05936073,32722,1,93.3847032,0,32474,1,92.67694064,33925,1,96.81792237,33728,1,96.25570776,2023
site_1420,Ashok Vihar Delhi,35136,32320,91.98542805,1,32448,1,92.34972678,32448,1,92.34972678,0,33540,1,95.45765027,32906,1,93.65323315,31446,1,89.49795082,2020
site_300,Priyambada Housing Estate Haldia,35040,32236,91.99771689,1,32238,1,92.00342466,32364,1,92.3630137,0,32814,1,93.64726027,32359,1,92.34874429,32322,1,92.24315068,2023
site_5421,Kadri Mangalore,35040,32242,92.01484018,1,32066,1,91.51255708,32382,1,92.41438356,0,31769,1,90.66495434,9802,0,27.97374429,31028,1,88.55022831,2022
site_252,Plammoodu Thiruvananthapuram Kerala,35040,32242,92.01484018,1,32276,1,92.11187215,32374,1,92.39155251,1,30209,1,86.21289954,30600,1,87.32876712,26945,1,76.89783105,2022
site_1428,Okhla Phase-2 Delhi,35040,32243,92.01769406,1,32961,1,94.06678082,32823,1,93.67294521,0,32535,1,92.8510274,33748,1,96.31278539,33801,1,96.4640411,2021
site_256,Golden Temple Amritsar,35040,32244,92.02054795,1,32259,1,92.06335616,33413,1,95.35673516,1,30888,1,88.15068493,32482,1,92.69977169,32427,1,92.54280822,2022
site_1430,Rohini Delhi,35040,32244,92.02054795,1,32510,1,92.77968037,32462,1,92.64269406,0,31993,1,91.30422374,33826,1,96.53538813,29144,1,83.17351598,2023
site_5129,Bidhannagar Kolkata,35040,32247,92.02910959,1,32139,1,91.72089041,32280,1,92.12328767,1,33546,1,95.73630137,32908,1,93.91552511,32979,1,94.11815068,2021
site_1390,Moti Doongri Alwar,35136,32354,92.0821949,1,32417,1,92.26149818,32461,1,92.38672587,0,32461,1,92.38672587,32551,1,92.64287341,32558,1,92.66279599,2020
site_5247,T T Nagar Bhopal,35136,32358,92.09357923,1,32469,1,92.40949454,32473,1,92.42087887,1,32348,1,92.0651184,33075,1,94.13422131,32988,1,93.88661202,2020
site_1425,Major Dhyan Chand National Stadium Delhi,35040,32271,92.09760274,1,32681,1,93.26769406,32238,1,92.00342466,0,31565,1,90.08276256,33571,1,95.8076484,33551,1,95.75057078,2023
site_1431,Patparganj Delhi,35040,32276,92.11187215,1,32651,1,93.18207763,32791,1,93.581621,0,31583,1,90.13413242,33819,1,96.51541096,32345,1,92.30878995,2023
site_5042,Shasthri Nagar Ratlam IPCA,35040,32288,92.14611872,1,32243,1,92.01769406,34916,1,99.6461187,0,0,0,0,31329,1,89.40924658,30150,1,86.04452055,2023
site_5126,Rabindra Sarobar Kolkata,35040,32291,92.15468037,1,32283,1,92.13184932,32305,1,92.1946347,0,33061,1,94.35216895,32986,1,94.13812785,32806,1,93.62442922,2023
site_5655,Bhatagaon New ISBT Raipur,35040,32295,92.16609589,1,32288,1,92.14611872,32295,1,92.16609589,0,32165,1,91.79509132,28620,1,81.67808219,28911,1,82.50856164,2023
site_5051,F-Block Sirsa,35040,32306,92.19748858,1,32644,1,93.16210046,32622,1,93.09931507,0,31796,1,90.74200913,32287,1,92.14326484,32376,1,92.39726027,2022
site_1428,Okhla Phase-2 Delhi,35040,32309,92.20605023,1,32632,1,93.12785388,32506,1,92.76826484,0,32374,1,92.39155251,33499,1,95.60216895,33695,1,96.16152968,2023
site_5667,Deen Dayal Nagar Gwalior,35040,32315,92.22317352,1,32335,1,92.28025114,32377,1,92.40011416,0,31871,1,90.95605023,32289,1,92.1489726,32084,1,91.56392694,2023
site_1427,Najafgarh Delhi,35040,32317,92.22888128,1,32331,1,92.26883562,32422,1,92.52853881,0,32048,1,91.46118721,32487,1,92.7140411,32078,1,91.54680365,2021
site_5683,LGBI Airport Guwahati,35040,32323,92.24600457,1,32696,1,93.31050228,32705,1,93.33618721,0,28834,1,82.28881279,26683,1,76.15011416,30339,1,86.58390411,2023
site_5050,Shyam Nagar Palwal,35040,32324,92.24885845,1,31981,1,91.26997717,32371,1,92.38299087,0,32190,1,91.86643836,31825,1,90.82477169,32048,1,91.46118721,2019
site_251,ICRISAT Patancheru Hyderabad,35136,32415,92.25580601,1,32935,1,93.73576958,33009,1,93.94637978,0,32932,1,93.72723133,31811,1,90.5367714,30407,1,86.54086976,2020
site_1402,Sector-2 Industrial Area Pithampur,35040,32328,92.26027397,1,32385,1,92.42294521,32387,1,92.42865297,0,32626,1,93.11073059,33844,1,96.58675799,33507,1,95.625,2022
site_5121,Knowledge Park V Greater Noida,35040,32334,92.27739726,1,32651,1,93.18207763,32641,1,93.15353881,0,31064,1,88.65296804,32725,1,93.39326484,32171,1,91.81221461,2023
site_5051,F-Block Sirsa,35040,32343,92.30308219,1,32528,1,92.83105023,32551,1,92.8966895,0,32653,1,93.18778539,30745,1,87.74257991,30829,1,87.98230594,2019
site_159,Collectorate Gaya,35040,32344,92.30593607,1,32748,1,93.45890411,32729,1,93.40468037,0,32152,1,91.75799087,0,0,0,32048,1,91.46118721,2023
site_5024,Alipur Delhi,35040,32347,92.31449772,1,32170,1,91.80936073,32241,1,92.0119863,0,29827,1,85.12271689,32743,1,93.4446347,32958,1,94.05821918,2021
site_1561,Mundka Delhi,35040,32347,92.31449772,1,32626,1,93.11073059,32565,1,92.93664384,0,29868,1,85.23972603,32816,1,93.65296804,33146,1,94.59474886,2023
site_5421,Kadri Mangalore,35040,32364,92.3630137,1,31770,1,90.66780822,32410,1,92.49429224,0,29927,1,85.40810502,32790,1,93.57876712,32554,1,92.90525114,2023
site_105,North Campus DU Delhi,35040,32378,92.40296804,1,32625,1,93.10787671,33950,1,96.88926941,0,34036,1,97.1347032,33774,1,96.3869863,33614,1,95.9303653,2022
site_1396,Shastri Nagar Jaipur,35040,32379,92.40582192,1,32806,1,93.62442922,32907,1,93.91267123,0,33465,1,95.50513699,32253,1,92.04623288,32096,1,91.59817352,2022
site_125,Punjabi Bagh Delhi,35040,32379,92.40582192,1,33031,1,94.26655251,33015,1,94.22089041,1,31958,1,91.2043379,32754,1,93.4760274,32417,1,92.51426941,2021
site_1427,Najafgarh Delhi,35040,32380,92.4086758,1,32592,1,93.01369863,32462,1,92.64269406,0,30980,1,88.41324201,32935,1,93.99257991,32660,1,93.20776256,2023
site_122,Mandir Marg Delhi,35040,32384,92.42009132,1,32531,1,92.83961187,32522,1,92.81392694,1,30490,1,87.01484018,32465,1,92.65125571,31292,1,89.30365297,2023
site_5377,Kunjaban Agartala Tripura,35040,32387,92.42865297,1,32479,1,92.69121005,32737,1,93.42751142,0,32732,1,93.41324201,31323,1,89.39212329,30742,1,87.73401826,2022
site_146,Vikas Sadan Gurugram,35040,32396,92.4543379,1,32354,1,92.33447489,32472,1,92.67123288,0,31255,1,89.19805936,0,0,0,31005,1,88.48458904,2023
site_5261,Muradpur Patna,35040,32396,92.4543379,1,32522,1,92.81392694,33826,1,96.53538813,0,32315,1,92.22317352,32329,1,92.26312785,30885,1,88.14212329,2021
site_5060,Nathu Colony Ballabgarh,35136,32485,92.45503188,1,32348,1,92.0651184,32521,1,92.55749089,0,31638,1,90.04439891,30932,1,88.03506375,30614,1,87.13000911,2020
site_5263,Samanpura Patna,35136,32491,92.47210838,1,33455,1,95.21573315,34106,1,97.0685337,0,33478,1,95.28119308,32714,1,93.10678506,31454,1,89.52071949,2020
site_147,MD University Rohtak,35040,32403,92.47431507,1,32323,1,92.24600457,32586,1,92.99657534,0,31807,1,90.77340183,0,0,0,32337,1,92.2859589,2021
site_157,IGSC Planetarium Complex Patna,35040,32404,92.47716895,1,31985,1,91.28139269,32223,1,91.96061644,0,32357,1,92.34303653,0,0,0,32253,1,92.04623288,2023
site_1435,Vivek Vihar Delhi,35040,32409,92.49143836,1,32449,1,92.60559361,32451,1,92.61130137,0,30195,1,86.17294521,31959,1,91.20719178,33692,1,96.15296804,2019
site_1422,Dwarka-Sector 8 Delhi DPCC,35040,32418,92.51712329,1,32648,1,93.17351598,32621,1,93.09646119,1,32448,1,92.60273973,33344,1,95.15981735,33654,1,96.04452055,2023
site_303,Opp GPO Civil Lines Nagpur,35040,32419,92.51997717,1,32542,1,92.87100457,32552,1,92.89954338,0,32619,1,93.09075342,31933,1,91.13299087,31937,1,91.14440639,2023
site_1416,Padmapukur Howrah,35040,32420,92.52283105,1,32576,1,92.96803653,32592,1,93.01369863,0,33112,1,94.49771689,32101,1,91.61244292,32504,1,92.76255708,2022
site_1397,Ashok Nagar Udaipur,35040,32421,92.52568493,1,32334,1,92.27739726,32656,1,93.19634703,0,32407,1,92.48573059,32222,1,91.95776256,32594,1,93.01940639,2019
site_125,Punjabi Bagh Delhi,35040,32421,92.52568493,1,32722,1,93.3847032,32389,1,92.43436073,1,30868,1,88.09360731,33297,1,95.02568493,33364,1,95.21689498,2018
site_105,North Campus DU Delhi,35040,32425,92.53710046,1,32707,1,93.34189498,32668,1,93.23059361,0,32962,1,94.0696347,32443,1,92.58847032,31813,1,90.79052511,2021
site_5047,H.B. Colony Bhiwani,35040,32428,92.5456621,1,32367,1,92.37157534,32414,1,92.50570776,0,31304,1,89.33789954,30830,1,87.98515982,31489,1,89.86586758,2019
site_1434,Wazirpur Delhi,35040,32432,92.55707763,1,32502,1,92.75684932,32522,1,92.81392694,0,29891,1,85.3053653,25296,0,72.19178082,31220,1,89.09817352,2021
site_288,Velachery Res. Area Chennai,35040,32439,92.57705479,1,32538,1,92.85958904,32551,1,92.8966895,0,30779,1,87.83961187,30199,1,86.18436073,30446,1,86.88926941,2023
site_105,North Campus DU Delhi,35040,32439,92.57705479,1,32939,1,94.00399543,33097,1,94.45490868,0,32447,1,92.59988584,32884,1,93.84703196,32648,1,93.17351598,2023
