site_id,year,pollutant,Pollutant_Uncleaned,Pollutant_Cleaned,Percentage_change,compliance_change
site_1563,2021,PM10,210.8254457,206.9160443,-1.8543,FALSE
site_157,2021,PM10,,,,FALSE
site_158,2021,PM10,,,,FALSE
site_159,2021,PM10,,,,FALSE
site_161,2021,PM10,,,,FALSE
site_162,2021,PM10,69.62657128,65.98153669,-5.2351,FALSE
site_163,2021,PM10,71.80557038,72.87207513,1.4853,FALSE
site_164,2021,PM10,74.15380189,73.38047899,-1.0429,FALSE
site_166,2021,PM10,40.98190485,42.11469884,2.7641,FALSE
site_198,2021,PM10,83.5652822,82.49610451,-1.2795,FALSE
site_199,2021,PM10,91.43346275,88.94194338,-2.725,FALSE
site_251,2021,PM10,82.64875512,80.68799635,-2.3724,FALSE
site_252,2021,PM10,38.44504812,37.96839454,-1.2398,FALSE
site_253,2021,PM10,120.1334476,118.3248459,-1.5055,FALSE
site_255,2021,PM10,132.1877644,130.8003898,-1.0495,FALSE
site_256,2021,PM10,106.7237421,106.0245707,-0.6551,FALSE
site_258,2021,PM10,52.53098219,51.27021231,-2.4001,FALSE
site_260,2021,PM10,106.7717994,103.5121316,-3.0529,FALSE
site_262,2021,PM10,73.69549248,72.22110406,-2.0006,FALSE
site_263,2021,PM10,,,,FALSE
site_273,2021,PM10,128.8095075,127.2361182,-1.2215,FALSE
site_274,2021,PM10,156.0925431,153.1570591,-1.8806,FALSE
site_275,2021,PM10,88.9039877,85.02718735,-4.3607,FALSE
site_276,2021,PM10,177.1352376,173.3406582,-2.1422,FALSE
site_277,2021,PM10,166.642722,164.5782631,-1.2389,FALSE
site_288,2021,PM10,61.40355942,66.60753481,8.475,FALSE
site_292,2021,PM10,49.0720149,48.79363312,-0.5673,FALSE
site_293,2021,PM10,55.75803756,55.10326837,-1.1743,FALSE
site_294,2021,PM10,,,,FALSE
site_295,2021,PM10,101.1861536,99.89978583,-1.2713,TRUE
site_296,2021,PM10,144.8875868,143.2886277,-1.1036,FALSE
site_297,2021,PM10,209.7534146,204.6909448,-2.4135,FALSE
site_298,2021,PM10,109.7709376,103.9906755,-5.2657,FALSE
site_299,2021,PM10,185.2937083,183.8409744,-0.784,FALSE
site_301,2021,PM10,277.6556341,274.7537626,-1.0451,FALSE
site_302,2021,PM10,83.80056683,82.54398351,-1.4995,FALSE
site_303,2021,PM10,67.63814312,67.24974115,-0.5742,FALSE
site_304,2021,PM10,66.43957187,65.36173608,-1.6223,FALSE
site_305,2021,PM10,168.5815795,165.5257834,-1.8127,FALSE
site_306,2021,PM10,50.43514394,49.45749083,-1.9384,FALSE
site_307,2021,PM10,164.5943182,159.8593219,-2.8768,FALSE
site_308,2021,PM10,143.7590448,133.3279974,-7.2559,FALSE
site_309,2021,PM10,103.7884139,103.2433752,-0.5251,FALSE
site_5023,2021,PM10,137.2686431,136.1595038,-0.808,FALSE
site_5024,2021,PM10,209.3383624,206.7798596,-1.2222,FALSE
site_5025,2021,PM10,159.24749,156.1070299,-1.9721,FALSE
site_5039,2021,PM10,169.2013922,164.4981285,-2.7797,FALSE
site_5040,2021,PM10,66.58278532,63.95066463,-3.9532,FALSE
site_5042,2021,PM10,101.7386943,98.99458119,-2.6972,TRUE
site_5043,2021,PM10,143.161972,141.7114643,-1.0132,FALSE
site_5044,2021,PM10,191.1003888,187.1430715,-2.0708,FALSE
site_5045,2021,PM10,161.6787047,158.5470599,-1.937,FALSE
site_5046,2021,PM10,165.6747073,163.8669729,-1.0911,FALSE
site_5047,2021,PM10,135.5448048,133.7201368,-1.3462,FALSE
site_5048,2021,PM10,191.4514061,188.2134734,-1.6913,FALSE
site_5049,2021,PM10,119.2621739,116.5822131,-2.2471,FALSE
site_5050,2021,PM10,126.460603,125.3035715,-0.9149,FALSE
site_5051,2021,PM10,128.8173446,127.456167,-1.0567,FALSE
site_5052,2021,PM10,122.5425019,121.3088108,-1.0067,FALSE
site_5053,2021,PM10,173.8659224,170.7639197,-1.7841,FALSE
site_5054,2021,PM10,151.7593803,149.0299996,-1.7985,FALSE
site_5055,2021,PM10,92.9521976,93.54288214,0.6355,FALSE
site_5056,2021,PM10,147.2687045,145.6328017,-1.1108,FALSE
site_5057,2021,PM10,164.1469056,161.2193774,-1.7835,FALSE
site_5060,2021,PM10,164.7274244,162.2167702,-1.5241,FALSE
site_5065,2021,PM10,126.9403395,126.7459495,-0.1531,FALSE
site_5066,2021,PM10,80.19404305,79.80530854,-0.4847,FALSE
site_5067,2021,PM10,158.7396025,154.8214819,-2.4683,FALSE
site_5068,2021,PM10,58.79728761,57.68160065,-1.8975,FALSE
site_5071,2021,PM10,116.59966,112.0305314,-3.9186,FALSE
site_5072,2021,PM10,144.6208261,142.9751883,-1.1379,FALSE
site_5073,2021,PM10,130.435124,127.2064915,-2.4753,FALSE
site_5081,2021,PM10,227.4005758,225.1785702,-0.9771,FALSE
site_5082,2021,PM10,231.1538787,229.0116007,-0.9268,FALSE
site_5083,2021,PM10,267.2408842,264.0012216,-1.2123,FALSE
site_5101,2021,PM10,112.872159,112.2096536,-0.587,FALSE
site_5102,2021,PM10,143.6358624,144.3906449,0.5255,FALSE
site_5104,2021,PM10,162.0891273,157.6898339,-2.7141,FALSE
site_5105,2021,PM10,48.13366542,46.1733463,-4.0727,FALSE
site_5106,2021,PM10,122.7439316,120.5114941,-1.8188,FALSE
site_5107,2021,PM10,127.9862694,127.9414639,-0.035,FALSE
site_5110,2021,PM10,101.8943552,101.4221242,-0.4635,FALSE
site_5111,2021,PM10,91.44461236,91.00406349,-0.4818,FALSE
site_5112,2021,PM10,89.72736747,88.97433131,-0.8392,FALSE
site_5115,2021,PM10,92.59452587,91.22542003,-1.4786,FALSE
site_5118,2021,PM10,145.3130874,143.389967,-1.3234,FALSE
site_5119,2021,PM10,127.0423136,126.377582,-0.5232,FALSE
site_5121,2021,PM10,243.8831391,241.2407839,-1.0835,FALSE
site_5122,2021,PM10,222.9111758,221.1610754,-0.7851,FALSE
site_5123,2021,PM10,207.6589055,206.9269264,-0.3525,FALSE
site_5124,2021,PM10,48.64696412,44.55817236,-8.405,FALSE
site_5125,2021,PM10,49.52813332,49.13769625,-0.7883,FALSE
site_5126,2021,PM10,98.8546523,98.0105258,-0.8539,FALSE
site_5127,2021,PM10,93.37020593,92.1757164,-1.2793,FALSE
site_5128,2021,PM10,121.2371265,120.0107795,-1.0115,FALSE
site_5129,2021,PM10,108.0128273,107.8415504,-0.1586,FALSE
site_5238,2021,PM10,106.1094174,104.3673409,-1.6418,FALSE
site_5247,2021,PM10,116.941185,114.7745227,-1.8528,FALSE
site_5248,2021,PM10,117.5088705,115.8077746,-1.4476,FALSE
site_5249,2021,PM10,127.7411377,123.5847205,-3.2538,FALSE
site_5250,2021,PM10,150.1827804,147.2830307,-1.9308,FALSE
site_5254,2021,PM10,59.39517365,57.89342543,-2.5284,FALSE
site_5255,2021,PM10,50.45219082,49.689844,-1.511,FALSE
site_5257,2021,PM10,200.8165516,198.1938393,-1.306,FALSE
site_5258,2021,PM10,197.2995625,194.6882264,-1.3235,FALSE
site_5261,2021,PM10,167.5062563,164.6928154,-1.6796,FALSE
site_5262,2021,PM10,159.2584261,158.3899015,-0.5454,FALSE
site_5263,2021,PM10,165.2343171,163.8768687,-0.8215,FALSE
site_5264,2021,PM10,38.56846084,38.26018271,-0.7993,FALSE
site_5265,2021,PM10,38.9897195,39.01080906,0.0541,FALSE
site_5266,2021,PM10,47.87439619,48.70652335,1.7381,FALSE
site_5267,2021,PM10,49.47122264,50.5927715,2.2671,FALSE
site_5270,2021,PM10,53.19121602,53.59137895,0.7523,FALSE
site_5271,2021,PM10,53.30999938,52.75441407,-1.0422,FALSE
site_5272,2021,PM10,50.3232391,49.62885629,-1.3798,FALSE
site_5273,2021,PM10,122.6621095,121.0614288,-1.305,FALSE
site_5276,2021,PM10,74.58472739,77.16895216,3.4648,FALSE
site_5331,2021,PM10,60.46731031,59.65266618,-1.3472,FALSE
site_5334,2021,PM10,82.20192635,80.61142397,-1.9349,FALSE
site_5335,2021,PM10,124.5219709,122.4543998,-1.6604,FALSE
site_5336,2021,PM10,161.034471,159.3705527,-1.0333,FALSE
site_5337,2021,PM10,161.0469874,157.7066105,-2.0742,FALSE
site_5338,2021,PM10,71.96599832,70.83528193,-1.5712,FALSE
site_5339,2021,PM10,156.191673,151.7872974,-2.8199,FALSE
site_5340,2021,PM10,234.4439779,228.719661,-2.4417,FALSE
site_5344,2021,PM10,156.3956731,153.8208289,-1.6464,FALSE
site_5345,2021,PM10,219.4407012,213.96303,-2.4962,FALSE
site_5361,2021,PM10,59.67725217,58.67457482,-1.6802,FALSE
site_5363,2021,PM10,60.37791747,58.24722545,-3.5289,FALSE
site_5364,2021,PM10,56.6012298,55.16490057,-2.5376,FALSE
site_5365,2021,PM10,71.09526829,69.36853343,-2.4288,FALSE
site_5367,2021,PM10,50.45987253,48.5484222,-3.7881,FALSE
site_5370,2021,PM10,139.0616866,136.3043672,-1.9828,FALSE
site_5375,2021,PM10,77.19972953,75.58332861,-2.0938,FALSE
site_5391,2021,PM10,37.20345399,36.38921607,-2.1886,FALSE
site_5394,2021,PM10,99.71569167,97.28051402,-2.4421,FALSE
site_5396,2021,PM10,100.2954066,98.54565919,-1.7446,TRUE
site_5399,2021,PM10,137.5873058,132.2473287,-3.8812,FALSE
site_5403,2021,PM10,57.30172594,55.5994652,-2.9707,FALSE
site_5404,2021,PM10,79.8450893,79.5286963,-0.3963,FALSE
site_5417,2021,PM10,105.563593,103.0460314,-2.3849,FALSE
site_5421,2021,PM10,61.27905781,60.12267504,-1.8871,FALSE
site_5423,2021,PM10,43.55392237,42.7796049,-1.7778,FALSE
site_103,2022,Ozone,26.69125776,26.16301517,-1.9791,FALSE
site_105,2022,Ozone,23.92801034,23.84612712,-0.3422,FALSE
site_106,2022,Ozone,18.86228972,18.97975355,0.6227,FALSE
site_107,2022,Ozone,33.59441769,33.78436894,0.5654,FALSE
site_108,2022,Ozone,38.05534911,37.52830167,-1.3849,FALSE
site_109,2022,Ozone,25.89442212,26.0419633,0.5698,FALSE
site_111,2022,Ozone,29.569384,29.67708699,0.3642,FALSE
site_113,2022,Ozone,28.46743371,27.80920243,-2.3122,FALSE
site_114,2022,Ozone,24.14933315,23.91619364,-0.9654,FALSE
site_115,2022,Ozone,25.88547078,26.06034075,0.6756,FALSE
site_117,2022,Ozone,27.75700629,27.51154785,-0.8843,FALSE
site_118,2022,Ozone,35.82125728,35.40794032,-1.1538,FALSE
site_119,2022,Ozone,39.10243488,33.20273183,-15.0878,FALSE
site_122,2022,Ozone,40.83380097,41.01479138,0.4432,FALSE
site_124,2022,Ozone,46.6296676,46.97102125,0.7321,FALSE
site_125,2022,Ozone,21.15715255,21.34694251,0.897,FALSE
site_136,2022,Ozone,31.87517513,31.73802916,-0.4303,FALSE
site_1390,2022,Ozone,20.04575619,19.44222218,-3.0108,FALSE
site_1391,2022,Ozone,20.41569461,20.39176608,-0.1172,FALSE
site_1392,2022,Ozone,29.29643223,28.96872267,-1.1186,FALSE
site_1393,2022,Ozone,44.14582065,44.32478288,0.4054,FALSE
site_1394,2022,Ozone,36.30287837,36.34447714,0.1146,FALSE
site_1395,2022,Ozone,34.44245409,33.26918841,-3.4065,FALSE
site_1396,2022,Ozone,48.7490115,48.78204083,0.0678,FALSE
site_1397,2022,Ozone,34.5208615,34.48677387,-0.0987,FALSE
site_1399,2022,Ozone,17.11973629,25.72509069,50.2657,FALSE
site_1400,2022,Ozone,48.7374497,49.35811432,1.2735,FALSE
site_1401,2022,Ozone,34.92026943,35.48126115,1.6065,FALSE
site_1402,2022,Ozone,41.47477778,41.36388696,-0.2674,FALSE
site_1403,2022,Ozone,39.24549394,37.86351462,-3.5214,FALSE
site_1404,2022,Ozone,34.89668998,35.14954842,0.7246,FALSE
site_1406,2022,Ozone,38.71324627,38.74452138,0.0808,FALSE
site_1408,2022,Ozone,27.28532011,27.28792077,0.0095,FALSE
site_1416,2022,Ozone,25.81617027,25.67506817,-0.5466,FALSE
site_1418,2022,Ozone,48.51972557,48.65102733,0.2706,FALSE
site_1419,2022,Ozone,30.09668339,30.10579558,0.0303,FALSE
site_1420,2022,Ozone,21.7068223,21.6903304,-0.076,FALSE
site_1421,2022,Ozone,48.41767186,49.20154796,1.619,FALSE
site_1422,2022,Ozone,18.34205197,18.85142847,2.7771,FALSE
site_1423,2022,Ozone,31.64920954,31.39504975,-0.8031,FALSE
site_1424,2022,Ozone,41.11239988,41.36049064,0.6034,FALSE
site_1425,2022,Ozone,20.34353739,20.7469387,1.9829,FALSE
site_1426,2022,Ozone,50.27458947,50.71028762,0.8666,FALSE
site_1427,2022,Ozone,24.15467935,24.31671967,0.6708,FALSE
site_1428,2022,Ozone,29.88413991,30.19880497,1.053,FALSE
site_1429,2022,Ozone,41.56425654,42.09787518,1.2838,FALSE
site_1430,2022,Ozone,20.05471029,19.98153295,-0.3649,FALSE
site_1431,2022,Ozone,44.37881612,44.66255162,0.6393,FALSE
site_1432,2022,Ozone,36.04223089,36.27578354,0.648,FALSE
site_1433,2022,Ozone,22.17898047,23.04652345,3.9116,FALSE
site_1434,2022,Ozone,15.17230591,15.03824966,-0.8836,FALSE
site_1435,2022,Ozone,16.87369612,16.77289667,-0.5974,FALSE
site_1437,2022,Ozone,34.41896866,33.89743195,-1.5153,FALSE
site_1438,2022,Ozone,34.49709136,34.418062,-0.2291,FALSE
site_144,2022,Ozone,42.04721499,41.35825702,-1.6385,FALSE
site_1450,2022,Ozone,22.25156603,22.3148666,0.2845,FALSE
site_146,2022,Ozone,34.48432158,32.42790049,-5.9634,FALSE
site_147,2022,Ozone,32.29330894,29.37802655,-9.0275,FALSE
site_1538,2022,Ozone,,,,FALSE
site_153,2022,Ozone,27.72087901,23.3170633,-15.8863,FALSE
site_1541,2022,Ozone,42.71544293,43.67785751,2.2531,FALSE
site_1542,2022,Ozone,43.92913754,44.56443671,1.4462,FALSE
site_1549,2022,Ozone,,,,FALSE
site_1550,2022,Ozone,54.04006482,54.31095661,0.5013,FALSE
site_1553,2022,Ozone,8.981538414,8.998483566,0.1887,FALSE
site_1554,2022,Ozone,20.31820971,19.28742092,-5.0732,FALSE
site_1555,2022,Ozone,23.61135504,24.91123388,5.5053,FALSE
site_1556,2022,Ozone,29.02171204,31.7025267,9.2373,FALSE
site_1557,2022,Ozone,35.23846639,35.75233724,1.4583,FALSE
site_1558,2022,Ozone,28.43032199,29.19192968,2.6789,FALSE
site_1560,2022,Ozone,22.3875111,22.32113744,-0.2965,FALSE
site_1561,2022,Ozone,44.85618629,44.91626341,0.1339,FALSE
site_1562,2022,Ozone,36.08199381,36.447057,1.0118,FALSE
site_1563,2022,Ozone,22.91908621,22.87403592,-0.1966,FALSE
site_157,2022,Ozone,37.12228433,36.38409709,-1.9885,FALSE
site_158,2022,Ozone,27.63501339,26.80640119,-2.9984,FALSE
site_159,2022,Ozone,10.75744951,26.03085489,141.9798,FALSE
site_161,2022,Ozone,21.51421133,21.41128271,-0.4784,FALSE
site_162,2022,Ozone,20.76645793,21.35133945,2.8165,FALSE
site_163,2022,Ozone,30.35357946,30.53749359,0.6059,FALSE
site_164,2022,Ozone,12.7347623,12.13852353,-4.682,FALSE
site_166,2022,Ozone,,,,FALSE
site_198,2022,Ozone,31.10399779,31.15557232,0.1658,FALSE
site_199,2022,Ozone,13.36649644,13.67277862,2.2914,FALSE
site_251,2022,Ozone,44.26144193,44.02480235,-0.5346,FALSE
site_252,2022,Ozone,16.37953921,15.43189533,-5.7855,FALSE
site_253,2022,Ozone,30.50977534,30.19109177,-1.0445,FALSE
site_255,2022,Ozone,24.5548228,24.10616821,-1.8272,FALSE
site_256,2022,Ozone,40.06314556,41.41779423,3.3813,FALSE
site_258,2022,Ozone,22.21096133,22.19779409,-0.0593,FALSE
site_260,2022,Ozone,18.40409511,17.43399075,-5.2711,FALSE
site_262,2022,Ozone,13.7942208,13.80898702,0.107,FALSE
site_263,2022,Ozone,60.77249422,60.92486364,0.2507,FALSE
site_273,2022,Ozone,35.51013177,35.69246873,0.5135,FALSE
site_274,2022,Ozone,24.25777248,23.49783401,-3.1328,FALSE
site_275,2022,Ozone,12.94748676,12.66287522,-2.1982,FALSE
site_276,2022,Ozone,28.30966758,28.90414931,2.0999,FALSE
site_277,2022,Ozone,26.83957626,26.49302208,-1.2912,FALSE
site_288,2022,Ozone,18.26965969,18.23873206,-0.1693,FALSE
site_292,2022,Ozone,36.10604802,35.28651664,-2.2698,FALSE
site_293,2022,Ozone,30.36400982,29.60963429,-2.4844,FALSE
site_294,2022,Ozone,19.84118464,19.17090341,-3.3782,FALSE
site_295,2022,Ozone,44.00683595,44.56617032,1.271,FALSE
site_296,2022,Ozone,44.09445735,44.04613523,-0.1096,FALSE
site_297,2022,Ozone,31.74355628,31.76225888,0.0589,FALSE
site_298,2022,Ozone,15.68584931,16.23929916,3.5283,FALSE
site_299,2022,Ozone,16.47367792,15.86954786,-3.6672,FALSE
site_301,2022,Ozone,35.79680576,33.79501067,-5.5921,FALSE
site_302,2022,Ozone,42.67162455,42.12054072,-1.2915,FALSE
site_303,2022,Ozone,41.70448391,38.89447452,-6.7379,FALSE
site_304,2022,Ozone,39.17886297,33.53265335,-14.4114,FALSE
site_305,2022,Ozone,71.65204039,71.12805914,-0.7313,FALSE
site_306,2022,Ozone,27.17108816,27.77728849,2.231,FALSE
site_307,2022,Ozone,51.53438329,52.66051368,2.1852,FALSE
site_308,2022,Ozone,23.10454585,21.80614028,-5.6197,FALSE
site_309,2022,Ozone,42.70034479,42.17046748,-1.2409,FALSE
site_5023,2022,Ozone,31.28765718,34.11249275,9.0286,FALSE
site_5024,2022,Ozone,25.30714168,25.4601297,0.6045,FALSE
site_5025,2022,Ozone,41.47050366,41.63415263,0.3946,FALSE
site_5039,2022,Ozone,25.32767855,25.72350645,1.5628,FALSE
site_5040,2022,Ozone,,,,FALSE
site_5042,2022,Ozone,,,,FALSE
site_5043,2022,Ozone,52.20850719,52.20003447,-0.0162,FALSE
site_5044,2022,Ozone,25.26865065,24.51625567,-2.9776,FALSE
site_5045,2022,Ozone,36.75768369,33.60971544,-8.5641,FALSE
site_5046,2022,Ozone,33.51384251,33.91345146,1.1924,FALSE
site_5047,2022,Ozone,54.91672735,54.16645356,-1.3662,FALSE
site_5048,2022,Ozone,33.25522069,35.65123573,7.2049,FALSE
site_5049,2022,Ozone,21.77784536,18.60264949,-14.5799,FALSE
site_5050,2022,Ozone,21.50247146,22.23030711,3.3849,FALSE
site_5051,2022,Ozone,65.20568782,65.13775765,-0.1042,FALSE
site_5052,2022,Ozone,31.87470331,30.90515054,-3.0418,FALSE
site_5053,2022,Ozone,6.429992346,6.247445334,-2.839,FALSE
site_5054,2022,Ozone,46.87215404,46.20093209,-1.432,FALSE
site_5055,2022,Ozone,20.00562864,20.01473413,0.0455,FALSE
site_5056,2022,Ozone,23.41312724,23.23886616,-0.7443,FALSE
site_5057,2022,Ozone,44.72122768,42.21047424,-5.6142,FALSE
site_5060,2022,Ozone,11.61331682,11.14738239,-4.0121,FALSE
site_5065,2022,Ozone,37.50562211,35.66761246,-4.9006,FALSE
site_5066,2022,Ozone,17.33507424,17.6639196,1.897,FALSE
site_5067,2022,Ozone,19.6301223,19.52116146,-0.5551,FALSE
site_5068,2022,Ozone,,,,FALSE
site_5071,2022,Ozone,0.401191155,0.401903777,0.1776,FALSE
site_5072,2022,Ozone,29.71055467,29.18983752,-1.7526,FALSE
site_5073,2022,Ozone,34.6090116,32.97238401,-4.7289,FALSE
site_5081,2022,Ozone,39.34278688,39.41133284,0.1742,FALSE
site_5082,2022,Ozone,30.20298828,30.35905258,0.5167,FALSE
site_5083,2022,Ozone,38.43383036,38.49704483,0.1645,FALSE
site_5101,2022,Ozone,26.43994806,26.41376251,-0.099,FALSE
site_5102,2022,Ozone,23.6707779,23.23197946,-1.8538,FALSE
site_5104,2022,Ozone,50.31290385,63.86707443,26.9398,FALSE
site_5105,2022,Ozone,36.50061837,33.42006521,-8.4397,FALSE
site_5106,2022,Ozone,27.9765349,30.24679804,8.1149,FALSE
site_5107,2022,Ozone,23.30255592,27.62611468,18.554,FALSE
site_5110,2022,Ozone,30.83599172,30.87799336,0.1362,FALSE
site_5111,2022,Ozone,20.85779086,20.59420499,-1.2637,FALSE
site_5112,2022,Ozone,32.32862433,32.37921702,0.1565,FALSE
site_5115,2022,Ozone,4.056828482,4.606422535,13.5474,FALSE
site_5118,2022,Ozone,12.22561998,12.21394405,-0.0955,FALSE
site_5119,2022,Ozone,17.027913,17.03674884,0.0519,FALSE
site_5121,2022,Ozone,35.07473026,35.43056091,1.0145,FALSE
site_5122,2022,Ozone,39.83807243,40.5719431,1.8421,FALSE
site_5123,2022,Ozone,30.23605305,30.03036637,-0.6803,FALSE
site_5124,2022,Ozone,22.95427806,22.82144687,-0.5787,FALSE
site_5125,2022,Ozone,32.81079049,32.96469587,0.4691,FALSE
site_5126,2022,Ozone,29.31113623,28.74712707,-1.9242,FALSE
site_5127,2022,Ozone,24.87920969,24.96431619,0.3421,FALSE
site_5128,2022,Ozone,37.84055101,38.33809675,1.3148,FALSE
site_5129,2022,Ozone,30.73129983,30.71797269,-0.0434,FALSE
site_5238,2022,Ozone,44.78291992,44.61413161,-0.3769,FALSE
site_5247,2022,Ozone,58.30888017,58.86357881,0.9513,FALSE
site_5248,2022,Ozone,44.73856351,44.85840731,0.2679,FALSE
site_5249,2022,Ozone,36.41749515,36.98621094,1.5617,FALSE
site_5250,2022,Ozone,33.37452355,33.76140351,1.1592,FALSE
site_5254,2022,Ozone,21.39131904,21.14557014,-1.1488,FALSE
site_5255,2022,Ozone,33.34338893,35.53366837,6.5689,FALSE
site_5257,2022,Ozone,43.65860988,43.98257386,0.742,FALSE
site_5258,2022,Ozone,29.40715298,29.10995472,-1.0106,FALSE
site_5261,2022,Ozone,44.86596291,44.34828501,-1.1538,FALSE
site_5262,2022,Ozone,29.30060662,29.52635896,0.7705,FALSE
site_5263,2022,Ozone,37.57148204,37.4604996,-0.2954,FALSE
site_5264,2022,Ozone,17.14481943,23.9586187,39.7426,FALSE
site_5265,2022,Ozone,26.32805609,26.47693286,0.5655,FALSE
site_5266,2022,Ozone,32.03105296,31.83938003,-0.5984,FALSE
site_5267,2022,Ozone,12.45767729,23.16278673,85.9318,FALSE
site_5270,2022,Ozone,4.000713994,7.750041802,93.7165,FALSE
site_5271,2022,Ozone,10.17364381,10.30934764,1.3339,FALSE
site_5272,2022,Ozone,,,,FALSE
site_5273,2022,Ozone,43.66845081,44.14119462,1.0826,FALSE
site_5276,2022,Ozone,16.71721238,18.7406681,12.104,FALSE
site_5331,2022,Ozone,24.96561088,25.83322034,3.4752,FALSE
site_5334,2022,Ozone,28.19095636,25.05867578,-11.1109,FALSE
site_5335,2022,Ozone,33.08462729,32.36348001,-2.1797,FALSE
site_5336,2022,Ozone,25.16157528,24.48044221,-2.707,FALSE
site_5337,2022,Ozone,25.56087681,25.91175332,1.3727,FALSE
site_5338,2022,Ozone,23.63498808,23.67068138,0.151,FALSE
site_5339,2022,Ozone,14.36723023,15.2984209,6.4814,FALSE
site_5340,2022,Ozone,12.08846671,11.64975547,-3.6292,FALSE
site_5344,2022,Ozone,18.68992629,17.94294138,-3.9967,FALSE
site_5345,2022,Ozone,28.61124733,28.59280173,-0.0645,FALSE
site_5361,2022,Ozone,,,,FALSE
site_5363,2022,Ozone,20.07939557,20.12002965,0.2024,FALSE
site_5364,2022,Ozone,9.673305971,9.643537279,-0.3077,FALSE
site_5365,2022,Ozone,19.07878756,19.81530695,3.8604,FALSE
site_5367,2022,Ozone,17.44253473,17.14848656,-1.6858,FALSE
site_5370,2022,Ozone,32.86525849,32.13639183,-2.2177,FALSE
site_5375,2022,Ozone,11.45850757,11.71122324,2.2055,FALSE
site_5391,2022,Ozone,29.18999223,29.19327552,0.0112,FALSE
site_5394,2022,Ozone,24.96763054,25.16493739,0.7903,FALSE
site_5396,2022,Ozone,36.35295698,36.57994502,0.6244,FALSE
site_5399,2022,Ozone,23.43958024,23.19632066,-1.0378,FALSE
site_5403,2022,Ozone,30.62127356,30.44444444,-0.5775,FALSE
site_5404,2022,Ozone,17.75334665,17.66813219,-0.48,FALSE
site_5417,2022,Ozone,14.23976101,15.05859048,5.7503,FALSE
site_5421,2022,Ozone,14.58910321,18.92365438,29.7109,FALSE
site_5423,2022,Ozone,29.44217679,29.51835471,0.2587,FALSE
site_103,2022,NO2,13.80731181,23.694855,71.6109,FALSE
site_105,2022,NO2,14.69812352,25.7864884,75.4407,FALSE
site_106,2022,NO2,38.24286868,65.86547663,72.2294,TRUE
site_107,2022,NO2,40.7254988,76.71428999,88.3692,FALSE
site_108,2022,NO2,20.34340903,39.11664287,92.2817,FALSE
site_109,2022,NO2,9.479057105,17.45210119,84.1122,FALSE
site_111,2022,NO2,14.69653017,32.80315392,123.2034,FALSE
site_113,2022,NO2,42.54689839,47.11510659,10.7369,FALSE
site_114,2022,NO2,55.6101766,45.09737166,-18.9045,FALSE
site_115,2022,NO2,31.49856036,31.16577222,-1.0565,FALSE
site_117,2022,NO2,49.5834105,57.65724982,16.2833,FALSE
site_118,2022,NO2,31.11527529,48.00508491,54.2814,TRUE
site_119,2022,NO2,21.71817459,34.63935482,59.4948,FALSE
site_122,2022,NO2,57.07676289,55.38782599,-2.9591,FALSE
site_124,2022,NO2,44.86258856,41.35679608,-7.8145,FALSE
site_125,2022,NO2,45.14363915,43.65845113,-3.2899,FALSE
site_136,2022,NO2,37.56644931,35.79659358,-4.7113,FALSE
site_1390,2022,NO2,21.71434068,39.19380209,80.4973,FALSE
site_1391,2022,NO2,64.62771751,113.2836343,75.2865,FALSE
site_1392,2022,NO2,25.82354161,42.63842966,65.1146,TRUE
site_1393,2022,NO2,40.70369125,70.44775733,73.0746,FALSE
site_1394,2022,NO2,24.0478686,48.23839164,100.5932,TRUE
site_1395,2022,NO2,20.89609412,39.02724009,86.7681,FALSE
site_1396,2022,NO2,46.38401878,92.63532679,99.7139,FALSE
site_1397,2022,NO2,33.44816489,65.99417626,97.3028,TRUE
site_1399,2022,NO2,13.20520496,12.64995076,-4.2048,FALSE
site_1400,2022,NO2,20.53543256,,,FALSE
site_1401,2022,NO2,75.67794625,,,FALSE
site_1402,2022,NO2,12.79316659,11.40949099,-10.8157,FALSE
